"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"38","ENSG00000234475","HSPA1A","CHR_HSCHR6_MHC_DBB_CTG1",31797650,31800132,"heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]",26.6743196751361,28.4799270686583,4.2065360678776,6.77039887667665,1.28427823544668e-11,2.04750542896104e-07,0.555839582587004
"48","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",2.1148858919434,21.2079173426434,4.08300167736217,5.19419755819078,2.05604719403611e-07,0.000815365178388331,0.446916433701459
"8","ENSG00000134917","ADAMTS8","11",130404923,130428609,"ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]",0.490948818449818,19.2292548094907,4.2465560386603,4.52819994236014,5.9488279549174e-06,0.00274283788248129,3.49227710831101
"24","ENSG00000203812","HIST2H2AA3","1",149842188,149842736,"histone cluster 2 H2A family member a3 [Source:HGNC Symbol;Acc:HGNC:4736]",61.8699363668858,19.2187004371284,4.04988945992221,4.7454876552353,2.08004599806237e-06,0.00328852397470992,0.800735893667859
"43","ENSG00000244398","AC116533.1","11",16974693,16975013,"ribosomal protein L36a (RPL36A) pseudogene",5.40456714746395,18.1927983621794,4.29595983725023,4.23486230118584,2.28691797537535e-05,0.0294529926347958,0.17346460142543
"28","ENSG00000212802","RPL15P3","6",12514110,12514724,"ribosomal protein L15 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:21538]",0.897450902875688,17.8899329073587,3.69870336135827,4.8368120283074,1.31938088826023e-06,0.00328852397470992,0.517648236826093
"42","ENSG00000237669","AL671277.2","6",30006121,30007116,"HLA complex group 4 pseudogene 3",0.427226883728811,17.6776503610943,4.29821716578237,4.11278669254408,3.90911551838221e-05,0.00919657592961848,3.64524996468257
"37","ENSG00000232724","TRIM80P","17",75074306,75079549,"tripartite motif containing 80, pseudogene [Source:HGNC Symbol;Acc:HGNC:51490]",0.324437440428706,17.3355354560417,4.28355713870789,4.04699526461104,5.18792903900323e-05,0.0113189696938663,3.12434646488799
"36","ENSG00000232230","TPM4P1","10",100114417,100115223,"tropomyosin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45234]",0.303164340671442,17.2795017356364,4.28367690355843,4.03380136379624,5.48817159226562e-05,0.021581502087326,0.752084978530227
"22","ENSG00000196166","C8orf86","8",38510834,38560939,"chromosome 8 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33774]",0.434364624621851,17.194353372084,4.27303632409814,4.02391930887997,5.72375352466245e-05,0.0125813722763205,2.81268514796247
